"","Species","Country","year","count"
"874","MEG","BE","X2014",0
"875","MEG","BE","X2014",0
"876","MEG","BE","X2014",0
"877","MEG","BE","X2014",0
"878","MEG","BE","X2014",0
"879","MEG","BE","X2014",0
"880","MEG","BE","X2014",0
"881","MGC","BE","X2014",0
"882","MGC","BE","X2014",0
"883","MGC","BE","X2014",0
"884","MNZ","BE","X2014",0
"885","MNZ","BE","X2014",0
"886","MNZ","BE","X2014",0
"887","MNZ","BE","X2014",0
"888","MNZ","BE","X2014",0
"889","MNZ","BE","X2014",0
"890","MNZ","BE","X2014",0
"891","MNZ","BE","X2014",0
"892","MNZ","BE","X2014",0
"893","MNZ","BE","X2014",0
"894","MNZ","BE","X2014",0
"895","MNZ","BE","X2014",0
"896","MNZ","BE","X2014",0
"897","MNZ","BE","X2014",0
"898","MNZ","BE","X2014",0
"899","MNZ","BE","X2014",0
"900","MNZ","BE","X2014",0
"901","MNZ","BE","X2014",0
"902","MNZ","BE","X2014",0
"903","MNZ","BE","X2014",0
"904","MNZ","BE","X2014",0
"905","MNZ","BE","X2014",0
"906","MNZ","BE","X2014",0
"907","MNZ","BE","X2014",0
"908","MNZ","BE","X2014",0
"909","MNZ","BE","X2014",0
"910","MNZ","BE","X2014",0
"911","MNZ","BE","X2014",0
"912","MNZ","BE","X2014",0
"913","MNZ","BE","X2014",0
"914","MNZ","BE","X2014",0
"915","MNZ","BE","X2014",0
"916","MNZ","BE","X2014",0
"917","MNZ","BE","X2014",0
"918","MOL","BE","X2014",0
"919","MOL","BE","X2014",0
"920","MOL","BE","X2014",0
"921","MOL","BE","X2014",0
"922","MOL","BE","X2014",0
"923","MOL","BE","X2014",0
"924","MOL","BE","X2014",0
"925","MOL","BE","X2014",0
"926","MOL","BE","X2014",0
"927","MOL","BE","X2014",0
"928","MOL","BE","X2014",0
"929","MOL","BE","X2014",0
"930","MOL","BE","X2014",0
"931","MOL","BE","X2014",0
"932","MOL","BE","X2014",0
"933","MOL","BE","X2014",0
"934","MOL","BE","X2014",0
"935","MUR","BE","X2014",83
"936","MUR","BE","X2014",8
"937","MUR","BE","X2014",0
"938","MUR","BE","X2014",8
"939","MUR","BE","X2014",71
"940","MUR","BE","X2014",0
"941","MUR","BE","X2014",63
"942","MUR","BE","X2014",1
"943","MUR","BE","X2014",7
"944","MUR","BE","X2014",1
"945","MUR","BE","X2014",0
"946","MUR","BE","X2014",4
"947","MUR","BE","X2014",0
"948","MUR","BE","X2014",4
"949","MUS","BE","X2014",0
"950","MUS","BE","X2014",0
"951","MUS","BE","X2014",0
"952","MUS","BE","X2014",0
"953","MZZ","BE","X2014",0
"954","MZZ","BE","X2014",0
"955","MZZ","BE","X2014",0
"956","NEP","BE","X2014",503
"957","NEP","BE","X2014",0
"958","NEP","BE","X2014",0
"959","NEP","BE","X2014",494
"960","NEP","BE","X2014",0
"961","NEP","BE","X2014",494
"962","NEP","BE","X2014",0
"963","NEP","BE","X2014",0
"964","NEP","BE","X2014",0
"965","NEP","BE","X2014",0
"966","NEP","BE","X2014",0
"967","NEP","BE","X2014",0
"968","NEP","BE","X2014",0
"969","NEP","BE","X2014",8
"970","NEP","BE","X2014",0
"971","NEP","BE","X2014",0
"972","NEP","BE","X2014",0
"973","NEP","BE","X2014",0
"974","NEP","BE","X2014",8
"975","NEP","BE","X2014",0
"976","NEP","BE","X2014",0
"977","NEP","BE","X2014",0
"978","NEP","BE","X2014",0
"979","OCZ","BE","X2014",46
"980","OCZ","BE","X2014",0
"981","OCZ","BE","X2014",0
"982","OCZ","BE","X2014",0
"983","OCZ","BE","X2014",0
"984","OCZ","BE","X2014",0
"985","OCZ","BE","X2014",20
"986","OCZ","BE","X2014",0
"987","OCZ","BE","X2014",2
"988","OCZ","BE","X2014",3
"989","OCZ","BE","X2014",9
"990","OCZ","BE","X2014",5
"991","OCZ","BE","X2014",0
"992","OCZ","BE","X2014",0
"993","OCZ","BE","X2014",0
"994","OCZ","BE","X2014",26
"995","OCZ","BE","X2014",0
"996","OCZ","BE","X2014",26
"997","OCZ","BE","X2014",0
"998","OYF","BE","X2014",0
"999","OYF","BE","X2014",0
"1000","OYF","BE","X2014",0
"1001","PEE","BE","X2014",0
"1002","PEE","BE","X2014",0
"1003","PEE","BE","X2014",0
"1004","PIL","BE","X2014",2
"1005","PIL","BE","X2014",2
"1006","PIL","BE","X2014",2
"1007","PIL","BE","X2014",0
"1008","PIL","BE","X2014",0
"1009","PLE","BE","X2014",8868
"1010","PLE","BE","X2014",0
"1011","PLE","BE","X2014",0
"1012","PLE","BE","X2014",0
"1013","PLE","BE","X2014",0
"1014","PLE","BE","X2014",7152
"1015","PLE","BE","X2014",0
"1016","PLE","BE","X2014",5540
"1017","PLE","BE","X2014",1612
"1018","PLE","BE","X2014",0
"1019","PLE","BE","X2014",0
"1020","PLE","BE","X2014",0
"1021","PLE","BE","X2014",0
"1022","PLE","BE","X2014",0
"1023","PLE","BE","X2014",1715
"1024","PLE","BE","X2014",100
"1025","PLE","BE","X2014",1389
"1026","PLE","BE","X2014",41
"1027","PLE","BE","X2014",103
"1028","PLE","BE","X2014",79
"1029","PLE","BE","X2014",4
"1030","PLE","BE","X2014",0
"1031","PLE","BE","X2014",0
"1032","PLE","BE","X2014",1
"1033","PLE","BE","X2014",0
"1034","PLE","BE","X2014",1
"1035","PLE","BE","X2014",0
"1036","PLE","BE","X2014",0
"1037","POK","BE","X2014",7
"1038","POK","BE","X2014",0
"1039","POK","BE","X2014",0
"1040","POK","BE","X2014",0
"1041","POK","BE","X2014",0
"1042","POK","BE","X2014",0
"1043","POK","BE","X2014",0
"1044","POK","BE","X2014",0
"1045","POK","BE","X2014",5
"1046","POK","BE","X2014",0
"1047","POK","BE","X2014",5
"1048","POK","BE","X2014",0
"1049","POK","BE","X2014",0
"1050","POK","BE","X2014",0
"1051","POK","BE","X2014",0
"1052","POK","BE","X2014",0
"1053","POK","BE","X2014",0
"1054","POK","BE","X2014",0
"1055","POK","BE","X2014",0
"1056","POK","BE","X2014",0
"1057","POK","BE","X2014",2
"1058","POK","BE","X2014",0
"1059","POK","BE","X2014",0
"1060","POK","BE","X2014",0
"1061","POK","BE","X2014",1
"1062","POK","BE","X2014",1
"1063","POK","BE","X2014",0
"1064","POK","BE","X2014",0
"1065","POK","BE","X2014",0
"1066","POK","BE","X2014",0
"1067","POK","BE","X2014",0
"1068","POK","BE","X2014",0
"1069","POK","BE","X2014",0
"1070","POK","BE","X2014",0
"1071","POL","BE","X2014",107
"1072","POL","BE","X2014",0
"1073","POL","BE","X2014",0
"1074","POL","BE","X2014",0
"1075","POL","BE","X2014",0
"1076","POL","BE","X2014",0
"1077","POL","BE","X2014",0
"1078","POL","BE","X2014",0
"1079","POL","BE","X2014",24
"1080","POL","BE","X2014",0
"1081","POL","BE","X2014",24
"1082","POL","BE","X2014",0
"1083","POL","BE","X2014",0
"1084","POL","BE","X2014",0
"1085","POL","BE","X2014",0
"1086","POL","BE","X2014",0
"1087","POL","BE","X2014",0
"1088","POL","BE","X2014",84
"1089","POL","BE","X2014",1
"1090","POL","BE","X2014",21
"1091","POL","BE","X2014",1
"1092","POL","BE","X2014",51
"1093","POL","BE","X2014",10
"1094","POL","BE","X2014",0
"1095","POL","BE","X2014",0
"1096","POL","BE","X2014",0
"1097","POL","BE","X2014",0
"1098","POL","BE","X2014",0
"1099","POL","BE","X2014",0
"1100","POL","BE","X2014",0
"1101","POR","BE","X2014",0
"1102","POR","BE","X2014",0
"1103","POR","BE","X2014",0
"1104","POR","BE","X2014",0
"1105","POR","BE","X2014",0
"1106","POR","BE","X2014",0
"1107","POR","BE","X2014",0
"1108","POR","BE","X2014",0
"1109","PPX","BE","X2014",4
"1110","PPX","BE","X2014",0
"1111","PPX","BE","X2014",0
"1112","PPX","BE","X2014",0
"1113","PPX","BE","X2014",4
"1114","PPX","BE","X2014",0
"1115","PPX","BE","X2014",4
"1116","PPX","BE","X2014",0
"1117","PPX","BE","X2014",0
"1118","PPX","BE","X2014",0
"1119","PPX","BE","X2014",0
"1120","PPX","BE","X2014",0
"1121","PPX","BE","X2014",0
"1122","PPX","BE","X2014",0
"1123","PPX","BE","X2014",0
"1124","PPX","BE","X2014",0
"1125","PPX","BE","X2014",0
"1126","RED","BE","X2014",0
"1127","RED","BE","X2014",0
"1128","RED","BE","X2014",0
"1129","RED","BE","X2014",0
"1130","RED","BE","X2014",0
"1131","RED","BE","X2014",0
"1132","RED","BE","X2014",0
"1133","RED","BE","X2014",0
"1134","RED","BE","X2014",0
"1135","RED","BE","X2014",0
"1136","RED","BE","X2014",0
"1137","RED","BE","X2014",0
"1138","RED","BE","X2014",0
"1139","RED","BE","X2014",0
"1140","RED","BE","X2014",0
"1141","RED","BE","X2014",0
"1142","RED","BE","X2014",0
"1143","RED","BE","X2014",0
"1144","RED","BE","X2014",0
"1145","RED","BE","X2014",0
"1146","RED","BE","X2014",0
"1147","RED","BE","X2014",0
"1148","RED","BE","X2014",0
"1149","RED","BE","X2014",0
"1150","RJB","BE","X2014",0
"1151","RJB","BE","X2014",0
"1152","RJB","BE","X2014",0
"1153","RJB","BE","X2014",0
"1154","RJB","BE","X2014",0
"1155","RJC","BE","X2014",452
"1156","RJC","BE","X2014",129
"1157","RJC","BE","X2014",30
"1158","RJC","BE","X2014",99
"1159","RJC","BE","X2014",320
"1160","RJC","BE","X2014",92
"1161","RJC","BE","X2014",77
"1162","RJC","BE","X2014",3
"1163","RJC","BE","X2014",31
"1164","RJC","BE","X2014",117
"1165","RJC","BE","X2014",0
"1166","RJC","BE","X2014",3
"1167","RJC","BE","X2014",0
"1168","RJC","BE","X2014",3
"1169","RJE","BE","X2014",0
"1170","RJE","BE","X2014",0
"1171","RJE","BE","X2014",0
"1172","RJE","BE","X2014",0
"1173","RJE","BE","X2014",0
"1174","RJE","BE","X2014",0
"1175","RJH","BE","X2014",446
"1176","RJH","BE","X2014",66
"1177","RJH","BE","X2014",21
"1178","RJH","BE","X2014",44
"1179","RJH","BE","X2014",380
"1180","RJH","BE","X2014",107
"1181","RJH","BE","X2014",25
"1182","RJH","BE","X2014",2
"1183","RJH","BE","X2014",58
"1184","RJH","BE","X2014",187
"1185","RJH","BE","X2014",0
"1186","RJH","BE","X2014",0
"1187","RJH","BE","X2014",0
"1188","RJI","BE","X2014",90
"1189","RJI","BE","X2014",1
"1190","RJI","BE","X2014",0
"1191","RJI","BE","X2014",1
"1192","RJI","BE","X2014",89
"1193","RJI","BE","X2014",2
"1194","RJI","BE","X2014",5
"1195","RJI","BE","X2014",1
"1196","RJI","BE","X2014",23
"1197","RJI","BE","X2014",59
"1198","RJM","BE","X2014",9
"1199","RJM","BE","X2014",4
"1200","RJM","BE","X2014",4
"1201","RJM","BE","X2014",1
"1202","RJM","BE","X2014",5
"1203","RJM","BE","X2014",0
"1204","RJM","BE","X2014",1
"1205","RJM","BE","X2014",0
"1206","RJM","BE","X2014",2
"1207","RJM","BE","X2014",2
"1208","RJM","BE","X2014",0
"1209","RJM","BE","X2014",0
"1210","RJM","BE","X2014",0
"1211","RJN","BE","X2014",49
"1212","RJN","BE","X2014",1
"1213","RJN","BE","X2014",0
"1214","RJN","BE","X2014",1
"1215","RJN","BE","X2014",43
"1216","RJN","BE","X2014",18
"1217","RJN","BE","X2014",1
"1218","RJN","BE","X2014",1
"1219","RJN","BE","X2014",11
"1220","RJN","BE","X2014",13
"1221","RJN","BE","X2014",0
"1222","RJN","BE","X2014",5
"1223","RJN","BE","X2014",0
"1224","RJN","BE","X2014",5
"1225","RJR","BE","X2014",2
"1226","RJR","BE","X2014",2
"1227","RJR","BE","X2014",2
"1228","RJR","BE","X2014",0
"1229","RJR","BE","X2014",0
"1230","RJR","BE","X2014",0
"1231","RJR","BE","X2014",0
"1232","RJR","BE","X2014",0
"1233","RJR","BE","X2014",0
"1234","RJR","BE","X2014",0
"1235","SBX","BE","X2014",0
"1236","SBX","BE","X2014",0
"1237","SBX","BE","X2014",0
"1238","SBX","BE","X2014",0
"1239","SBX","BE","X2014",0
"1240","SBX","BE","X2014",0
"1241","SBX","BE","X2014",0
"1242","SCE","BE","X2014",1224
"1243","SCE","BE","X2014",3
"1244","SCE","BE","X2014",0
"1245","SCE","BE","X2014",0
"1246","SCE","BE","X2014",2
"1247","SCE","BE","X2014",0
"1248","SCE","BE","X2014",0
"1249","SCE","BE","X2014",1218
"1250","SCE","BE","X2014",2
"1251","SCE","BE","X2014",719
"1252","SCE","BE","X2014",207
"1253","SCE","BE","X2014",196
"1254","SCE","BE","X2014",13
"1255","SCE","BE","X2014",82
"1256","SCE","BE","X2014",0
"1257","SCE","BE","X2014",0
"1258","SCE","BE","X2014",3
"1259","SCE","BE","X2014",0
"1260","SCE","BE","X2014",3
"1261","SCE","BE","X2014",0
"1262","SCL","BE","X2014",494
"1263","SCL","BE","X2014",140
"1264","SCL","BE","X2014",6
"1265","SCL","BE","X2014",134
"1266","SCL","BE","X2014",328
"1267","SCL","BE","X2014",15
"1268","SCL","BE","X2014",187
"1269","SCL","BE","X2014",13
"1270","SCL","BE","X2014",52
"1271","SCL","BE","X2014",60
"1272","SCL","BE","X2014",1
"1273","SCL","BE","X2014",26
"1274","SCL","BE","X2014",1
"1275","SCL","BE","X2014",25
"1276","SDV","BE","X2014",1
"1277","SDV","BE","X2014",0
"1278","SDV","BE","X2014",0
"1279","SDV","BE","X2014",0
"1280","SDV","BE","X2014",0
"1281","SKA","BE","X2014",9
"1282","SKA","BE","X2014",0
"1283","SKA","BE","X2014",0
"1284","SKA","BE","X2014",0
"1285","SKA","BE","X2014",0
"1286","SKA","BE","X2014",0
"1287","SKA","BE","X2014",0
"1288","SKA","BE","X2014",0
"1289","SKA","BE","X2014",1
"1290","SKA","BE","X2014",0
"1291","SKA","BE","X2014",1
"1292","SKA","BE","X2014",0
"1293","SKA","BE","X2014",0
"1294","SKA","BE","X2014",0
"1295","SKA","BE","X2014",0
"1296","SKA","BE","X2014",0
"1297","SKA","BE","X2014",0
"1298","SKA","BE","X2014",7
"1299","SKA","BE","X2014",0
"1300","SKA","BE","X2014",0
"1301","SKA","BE","X2014",2
"1302","SKA","BE","X2014",0
"1303","SKA","BE","X2014",1
"1304","SKA","BE","X2014",4
"1305","SKA","BE","X2014",0
"1306","SKA","BE","X2014",0
"1307","SKA","BE","X2014",0
"1308","SKA","BE","X2014",0
"1309","SKA","BE","X2014",0
"1310","SKA","BE","X2014",0
"1311","SKA","BE","X2014",0
"1312","SKH","BE","X2014",8
"1313","SKH","BE","X2014",2
"1314","SKH","BE","X2014",0
"1315","SKH","BE","X2014",2
"1316","SKH","BE","X2014",0
"1317","SKH","BE","X2014",0
"1318","SKH","BE","X2014",5
"1319","SKH","BE","X2014",0
"1320","SKH","BE","X2014",5
"1321","SKH","BE","X2014",0
"1322","SKH","BE","X2014",0
"1323","SKH","BE","X2014",0
"1324","SKH","BE","X2014",0
"1325","SKH","BE","X2014",0
"1326","SKH","BE","X2014",0
"1327","SKH","BE","X2014",0
"1328","SKH","BE","X2014",0
"1329","SKH","BE","X2014",0
"1330","SKH","BE","X2014",0
"1331","SMD","BE","X2014",0
"1332","SMD","BE","X2014",0
"1333","SMD","BE","X2014",0
"1334","SMD","BE","X2014",0
"1335","SMD","BE","X2014",0
"1336","SOL","BE","X2014",3605
"1337","SOL","BE","X2014",0
"1338","SOL","BE","X2014",0
"1339","SOL","BE","X2014",966
"1340","SOL","BE","X2014",0
"1341","SOL","BE","X2014",193
"1342","SOL","BE","X2014",773
"1343","SOL","BE","X2014",0
"1344","SOL","BE","X2014",0
"1345","SOL","BE","X2014",0
"1346","SOL","BE","X2014",0
"1347","SOL","BE","X2014",0
"1348","SOL","BE","X2014",2309
"1349","SOL","BE","X2014",43
"1350","SOL","BE","X2014",1496
"1351","SOL","BE","X2014",25
"1352","SOL","BE","X2014",500
"1353","SOL","BE","X2014",203
"1354","SOL","BE","X2014",42
"1355","SOL","BE","X2014",0
"1356","SOL","BE","X2014",0
"1357","SOL","BE","X2014",329
"1358","SOL","BE","X2014",25
"1359","SOL","BE","X2014",304
"1360","SOL","BE","X2014",0
"1361","SOL","BE","X2014",0
"1362","SOS","BE","X2014",68
"1363","SOS","BE","X2014",1
"1364","SOS","BE","X2014",1
"1365","SOS","BE","X2014",66
"1366","SOS","BE","X2014",1
"1367","SOS","BE","X2014",49
"1368","SOS","BE","X2014",1
"1369","SOS","BE","X2014",11
"1370","SOS","BE","X2014",5
"1371","SOS","BE","X2014",0
"1372","SOS","BE","X2014",0
"1373","SOS","BE","X2014",0
"1374","SPR","BE","X2014",0
"1375","SPR","BE","X2014",0
"1376","SPR","BE","X2014",0
"1377","SPR","BE","X2014",0
"1378","SPR","BE","X2014",0
"1379","SPR","BE","X2014",0
"1380","SQC","BE","X2014",192
"1381","SQC","BE","X2014",0
"1382","SQC","BE","X2014",0
"1383","SQC","BE","X2014",34
"1384","SQC","BE","X2014",0
"1385","SQC","BE","X2014",15
"1386","SQC","BE","X2014",19
"1387","SQC","BE","X2014",0
"1388","SQC","BE","X2014",0
"1389","SQC","BE","X2014",0
"1390","SQC","BE","X2014",0
"1391","SQC","BE","X2014",0
"1392","SQC","BE","X2014",158
"1393","SQC","BE","X2014",0
"1394","SQC","BE","X2014",151
"1395","SQC","BE","X2014",2
"1396","SQC","BE","X2014",3
"1397","SQC","BE","X2014",1
"1398","SQC","BE","X2014",0
"1399","SQC","BE","X2014",0
"1400","SQC","BE","X2014",0
"1401","SQC","BE","X2014",0
"1402","SQC","BE","X2014",0
"1403","SQC","BE","X2014",0
"1404","SQC","BE","X2014",0
"1405","SQZ","BE","X2014",0
"1406","SQZ","BE","X2014",0
"1407","SQZ","BE","X2014",0
"1408","SQZ","BE","X2014",0
"1409","STU","BE","X2014",0
"1410","STU","BE","X2014",0
"1411","STU","BE","X2014",0
"1412","SYC","BE","X2014",2
"1413","SYC","BE","X2014",2
"1414","SYC","BE","X2014",1
"1415","SYC","BE","X2014",0
"1416","SYC","BE","X2014",0
"1417","SYC","BE","X2014",0
"1418","SYT","BE","X2014",27
"1419","SYT","BE","X2014",0
"1420","SYT","BE","X2014",0
"1421","SYT","BE","X2014",27
"1422","SYT","BE","X2014",9
"1423","SYT","BE","X2014",3
"1424","SYT","BE","X2014",0
"1425","SYT","BE","X2014",4
"1426","SYT","BE","X2014",11
"1427","TUR","BE","X2014",437
"1428","TUR","BE","X2014",0
"1429","TUR","BE","X2014",0
"1430","TUR","BE","X2014",0
"1431","TUR","BE","X2014",0
"1432","TUR","BE","X2014",176
"1433","TUR","BE","X2014",0
"1434","TUR","BE","X2014",135
"1435","TUR","BE","X2014",41
"1436","TUR","BE","X2014",0
"1437","TUR","BE","X2014",0
"1438","TUR","BE","X2014",0
"1439","TUR","BE","X2014",0
"1440","TUR","BE","X2014",0
"1441","TUR","BE","X2014",0
"1442","TUR","BE","X2014",0
"1443","TUR","BE","X2014",259
"1444","TUR","BE","X2014",10
"1445","TUR","BE","X2014",191
"1446","TUR","BE","X2014",6
"1447","TUR","BE","X2014",20
"1448","TUR","BE","X2014",31
"1449","TUR","BE","X2014",0
"1450","TUR","BE","X2014",0
"1451","TUR","BE","X2014",0
"1452","TUR","BE","X2014",3
"1453","TUR","BE","X2014",0
"1454","TUR","BE","X2014",3
"1455","TUR","BE","X2014",0
"1456","USK","BE","X2014",0
"1457","USK","BE","X2014",0
"1458","USK","BE","X2014",0
"1459","USK","BE","X2014",0
"1460","USK","BE","X2014",0
"1461","USK","BE","X2014",0
"1462","USK","BE","X2014",0
"1463","USK","BE","X2014",0
"1464","USK","BE","X2014",0
"1465","USK","BE","X2014",0
"1466","USK","BE","X2014",0
"1467","WEG","BE","X2014",31
"1468","WEG","BE","X2014",2
"1469","WEG","BE","X2014",1
"1470","WEG","BE","X2014",1
"1471","WEG","BE","X2014",25
"1472","WEG","BE","X2014",0
"1473","WEG","BE","X2014",23
"1474","WEG","BE","X2014",0
"1475","WEG","BE","X2014",1
"1476","WEG","BE","X2014",0
"1477","WEG","BE","X2014",4
"1478","WEG","BE","X2014",0
"1479","WEG","BE","X2014",4
"1480","WHE","BE","X2014",83
"1481","WHE","BE","X2014",0
"1482","WHE","BE","X2014",0
"1483","WHE","BE","X2014",39
"1484","WHE","BE","X2014",0
"1485","WHE","BE","X2014",2
"1486","WHE","BE","X2014",37
"1487","WHE","BE","X2014",0
"1488","WHE","BE","X2014",0
"1489","WHE","BE","X2014",0
"1490","WHE","BE","X2014",44
"1491","WHE","BE","X2014",1
"1492","WHE","BE","X2014",37
"1493","WHE","BE","X2014",1
"1494","WHE","BE","X2014",0
"1495","WHE","BE","X2014",5
"1496","WHE","BE","X2014",0
"1497","WHE","BE","X2014",0
"1498","WHE","BE","X2014",0
"1499","WHE","BE","X2014",0
"1500","WHE","BE","X2014",0
"1501","WHE","BE","X2014",0
"1502","WHE","BE","X2014",0
"1503","WHG","BE","X2014",361
"1504","WHG","BE","X2014",0
"1505","WHG","BE","X2014",0
"1506","WHG","BE","X2014",0
"1507","WHG","BE","X2014",0
"1508","WHG","BE","X2014",0
"1509","WHG","BE","X2014",46
"1510","WHG","BE","X2014",0
"1511","WHG","BE","X2014",14
"1512","WHG","BE","X2014",32
"1513","WHG","BE","X2014",0
"1514","WHG","BE","X2014",0
"1515","WHG","BE","X2014",0
"1516","WHG","BE","X2014",0
"1517","WHG","BE","X2014",0
"1518","WHG","BE","X2014",0
"1519","WHG","BE","X2014",0
"1520","WHG","BE","X2014",0
"1521","WHG","BE","X2014",314
"1522","WHG","BE","X2014",2
"1523","WHG","BE","X2014",90
"1524","WHG","BE","X2014",4
"1525","WHG","BE","X2014",167
"1526","WHG","BE","X2014",51
"1527","WHG","BE","X2014",0
"1528","WHG","BE","X2014",0
"1529","WHG","BE","X2014",0
"1530","WHG","BE","X2014",1
"1531","WHG","BE","X2014",0
"1532","WHG","BE","X2014",1
"1533","WHG","BE","X2014",0
"1534","WHG","BE","X2014",0
"1535","WIT","BE","X2014",80
"1536","WIT","BE","X2014",15
"1537","WIT","BE","X2014",0
"1538","WIT","BE","X2014",15
"1539","WIT","BE","X2014",0
"1540","WIT","BE","X2014",0
"1541","WIT","BE","X2014",0
"1542","WIT","BE","X2014",0
"1543","WIT","BE","X2014",0
"1544","WIT","BE","X2014",0
"1545","WIT","BE","X2014",65
"1546","WIT","BE","X2014",1
"1547","WIT","BE","X2014",0
"1548","WIT","BE","X2014",0
"1549","WIT","BE","X2014",37
"1550","WIT","BE","X2014",25
"1551","WIT","BE","X2014",1
"1552","WRA","BE","X2014",5
"1553","WRA","BE","X2014",5
"1554","WRA","BE","X2014",2
"1555","WRA","BE","X2014",3
"1556","WRA","BE","X2014",0
"1557","ANF","BE","X2013",1633
"1558","ANF","BE","X2013",137
"1559","ANF","BE","X2013",0
"1560","ANF","BE","X2013",135
"1561","ANF","BE","X2013",2
"1562","ANF","BE","X2013",1124
"1563","ANF","BE","X2013",47
"1564","ANF","BE","X2013",0
"1565","ANF","BE","X2013",49
"1566","ANF","BE","X2013",95
"1567","ANF","BE","X2013",422
"1568","ANF","BE","X2013",511
"1569","ANF","BE","X2013",0
"1570","ANF","BE","X2013",0
"1571","ANF","BE","X2013",0
"1572","ANF","BE","X2013",373
"1573","ANF","BE","X2013",4
"1574","ANF","BE","X2013",368
"1575","BIB","BE","X2013",299
"1576","BIB","BE","X2013",0
"1577","BIB","BE","X2013",0
"1578","BIB","BE","X2013",7
"1579","BIB","BE","X2013",0
"1580","BIB","BE","X2013",0
"1581","BIB","BE","X2013",7
"1582","BIB","BE","X2013",288
"1583","BIB","BE","X2013",1
"1584","BIB","BE","X2013",225
"1585","BIB","BE","X2013",36
"1586","BIB","BE","X2013",23
"1587","BIB","BE","X2013",3
"1588","BIB","BE","X2013",0
"1589","BIB","BE","X2013",0
"1590","BIB","BE","X2013",0
"1591","BIB","BE","X2013",5
"1592","BIB","BE","X2013",0
"1593","BIB","BE","X2013",5
"1594","BIB","BE","X2013",0
"1595","BLL","BE","X2013",315
"1596","BLL","BE","X2013",0
"1597","BLL","BE","X2013",0
"1598","BLL","BE","X2013",101
"1599","BLL","BE","X2013",0
"1600","BLL","BE","X2013",66
"1601","BLL","BE","X2013",36
"1602","BLL","BE","X2013",0
"1603","BLL","BE","X2013",0
"1604","BLL","BE","X2013",0
"1605","BLL","BE","X2013",0
"1606","BLL","BE","X2013",0
"1607","BLL","BE","X2013",213
"1608","BLL","BE","X2013",15
"1609","BLL","BE","X2013",132
"1610","BLL","BE","X2013",10
"1611","BLL","BE","X2013",28
"1612","BLL","BE","X2013",28
"1613","BLL","BE","X2013",0
"1614","BLL","BE","X2013",0
"1615","BLL","BE","X2013",0
"1616","BLL","BE","X2013",1
"1617","BLL","BE","X2013",0
"1618","BLL","BE","X2013",1
"1619","BLL","BE","X2013",0
"1620","BRB","BE","X2013",3
"1621","BRB","BE","X2013",3
"1622","BRB","BE","X2013",3
"1623","BRB","BE","X2013",0
"1624","BRB","BE","X2013",0
"1625","BRB","BE","X2013",0
"1626","BRB","BE","X2013",0
"1627","BSS","BE","X2013",146
"1628","BSS","BE","X2013",59
"1629","BSS","BE","X2013",0
"1630","BSS","BE","X2013",59
